key,num,numz,dynamic_time_warping,cosine_similarity_distance,pearson_correlation,manhattan_distance,euclidean_distance,tanimoto_similarity
CA01001_C,6,36,120.5948,0.2865,-0.1759,2480.7652,539.1586,0.1667
CA00089_C,16,51,60.4892,0.5947,0.2622,2516.154,507.0424,0.3137
LMPR0106210003_C,9,46,144.6937,0.0888,-0.5425,2730.8406,542.3344,0.1957
LMPR0103090030_C,3,40,219.2811,0.1686,-0.3652,3124.1908,602.6277,0.075
CA00438_C,19,44,91.7867,0.7196,0.4391,1673.6992,407.2606,0.4318
LMPR01040118_C,9,38,76.1895,0.5048,0.1528,1985.1273,440.998,0.2368
LMPR0103390001_C,3,40,239.4981,0.0967,-0.3633,3010.9386,612.5408,0.075
LMPR0106200008_C,9,47,203.5884,0.0709,-0.5661,2798.0108,545.552,0.1915
LMPR0102130001_C,1,34,1182.2497,0.0454,-0.462,2310.7271,498.9507,0.0294
CA00418_C,13,34,87.5219,0.6887,0.3935,1432.5985,371.0661,0.3824
CA01235_C,15,45,130.2593,0.6139,0.28,2121.3835,482.2388,0.3333
LMPR0103510001_C,4,38,311.014,0.0425,-0.5023,2619.0972,537.1508,0.1053
LMPR0102090031_C,4,34,256.3952,0.0309,-0.4989,2504.6106,534.1854,0.1176
LMPR0104040003_C,6,42,111.7118,0.2497,-0.1804,2490.2124,509.1938,0.1429
LMPR0104080009_C,6,42,190.7796,0.2142,-0.2268,2638.746,546.242,0.1429
CA00285_C,15,40,156.3975,0.6254,0.2611,1917.3957,469.4312,0.375
LMPR0102010029_C,2,36,266.9612,0.0993,-0.3671,2914.2706,606.1674,0.0556
CA00168_C,16,50,120.9935,0.5623,0.19,2687.6387,548.1807,0.32
CA00921_C,19,47,63.7776,0.6622,0.3384,2130.661,468.0475,0.4043
CA00359_C,13,46,75.0043,0.6239,0.2958,2228.0406,469.4597,0.2826
LMPR0103010025_C,8,36,170.0595,0.3223,-0.2113,2555.7049,562.1709,0.2222
LMPR0106150025_C,7,50,214.5768,0.1252,-0.4097,3173.441,588.1841,0.14
CA01124_C,11,42,244.6421,0.5228,0.0828,2570.207,556.0506,0.2619
LMPR0104040006_C,6,42,240.5707,0.1024,-0.4307,3177.079,631.1404,0.1429
LMPR01070328_C,22,67,244.8808,0.5592,0.2786,3003.6244,570.4799,0.3284
LMPR0103830003_C,6,36,79.643,0.3589,-0.0258,2055.9951,465.2685,0.1667
LMPR0103100001_C,10,33,116.4788,0.531,0.2511,1634.2925,419.7445,0.303
LMPR01070293_C,11,41,191.4313,0.3948,-0.1106,2718.9553,577.2906,0.2683
LMPR0104070003_C,5,42,592.8225,0.0462,-0.5133,2932.616,578.5987,0.119
LMPR0103410007_C,3,39,159.6954,0.0208,-0.496,2709.2015,544.9394,0.0769
CA00803_C,6,34,185.6661,0.4381,0.1454,1927.99,462.2805,0.1765
LMPR0102090044_C,2,35,1028.7218,0.013,-0.3913,2555.3885,545.7243,0.0571
LMPR0104040005_C,5,43,227.4045,0.0189,-0.549,3339.9651,632.7025,0.1163
CA00994_C,15,47,77.1914,0.5556,0.158,2372.2457,494.5295,0.3191
LMPR01080066_C,9,52,109.009,0.3831,-0.0206,2703.4034,500.6147,0.1731
LMPR01070256_C,12,36,89.7703,0.5803,0.2273,1786.042,432.3161,0.3333
CA01170_C,7,33,152.8413,0.2849,-0.2021,2292.3225,536.413,0.2121
LMPR0103890002_C,2,40,205.5271,0.007,-0.5359,3049.2359,580.7348,0.05
LMPR01070507_C,19,45,93.371,0.7405,0.4977,1662.408,397.6839,0.4222
CA00251_C,18,43,48.3419,0.7508,0.5163,1494.1789,363.5784,0.4186
CA00863_C,6,42,258.6204,0.1344,-0.4396,2976.8628,585.5159,0.1429
LMPR01090016_C,18,47,94.2561,0.6992,0.4409,1790.105,419.8578,0.383
CA00812_C,15,38,56.0233,0.7477,0.4936,1410.6374,363.5885,0.3947
CA00724_C,17,45,44.4926,0.6296,0.2598,2279.8206,501.5567,0.3778
LMPR0102120024_C,4,33,192.826,0.1593,-0.2747,2379.2074,526.5547,0.1212
CA00167_C,16,48,118.2529,0.5211,0.1035,2741.7063,562.0771,0.3333
LMPR01070324_C,22,71,253.3195,0.5218,0.222,3515.5233,626.6152,0.3099
CA00034_C,10,41,390.4065,0.4071,-0.1268,2959.1995,613.1072,0.2439
CA00757_C,19,47,167.4173,0.6974,0.4085,1967.0838,455.4839,0.4043
LMPR0106040010_C,9,51,194.2221,0.1783,-0.3166,3222.0223,604.3162,0.1765
LMPR0106050007_C,10,47,177.6981,0.2983,-0.1527,2656.0298,538.9231,0.2128
LMPR0103310001_C,3,39,1060.262,0.0212,-0.4171,2641.1284,547.6313,0.0769
LMFA06000130_C,5,33,146.0528,0.3182,-0.0489,2192.8716,505.8485,0.1515
LMPR01070640_C,15,32,88.3889,0.8035,0.6181,989.8503,299.1144,0.4688
LMPR0105010011_C,5,46,251.2454,0.0253,-0.5217,3021.4912,571.2469,0.1087
LMPR0103060015_C,7,34,125.441,0.5202,0.2429,1769.7623,429.49,0.2059
CA00482_C,15,43,119.1491,0.5766,0.2288,2022.8518,466.7099,0.3488
LMPR0106150035_C,8,49,179.6609,0.1491,-0.3981,2941.9661,558.8347,0.1633
CA00578_C,15,50,184.7318,0.5372,0.1327,2674.427,546.3865,0.3
LMPR0104010027_C,5,38,977.5618,0.0522,-0.4105,2478.2191,536.8188,0.1316
LMPR01070147_C,14,44,151.2827,0.6048,0.244,2199.0341,493.7132,0.3182
LMPR04000025_C,7,56,719.7429,0.0391,-0.6842,3154.1641,544.1825,0.125
CA00369_C,14,43,48.2888,0.5764,0.1818,2225.5101,491.7198,0.3256
LMPR0104230014_C,3,53,349.8126,0.0864,-0.4459,4134.8363,699.7044,0.0566
LMPR01070137_C,16,37,60.0844,0.6799,0.3182,1644.7127,414.8179,0.4324
LMPR01070118_C,16,45,61.9839,0.623,0.2795,2137.3402,472.6053,0.3556
LMPR02020054_C,10,46,90.7514,0.3682,-0.0632,2678.8526,540.1008,0.2174
LMPR0106150043_C,12,57,280.2984,0.2267,-0.3365,3398.0316,597.6715,0.2105
CA01108_C,4,36,182.9738,0.1512,-0.2581,2453.8825,536.5931,0.1111
LMPR0104550003_C,12,44,127.8215,0.354,-0.1757,2852.8341,582.1737,0.2727
LMPR01070123_C,17,44,96.8336,0.7005,0.4088,1890.763,443.1649,0.3864
LMPR0102010006_C,3,35,207.149,0.1119,-0.3474,2686.3819,568.6746,0.0857
LMPR0103500011_C,5,39,197.1906,0.1407,-0.3144,2638.1664,548.897,0.1282
LMPR0102120045_C,2,36,1005.4258,0.0324,-0.3832,2701.372,582.1048,0.0556
CA00573_C,14,49,153.6992,0.5426,0.141,2627.1738,528.3995,0.2857
CA00520_C,16,48,233.7885,0.5591,0.1801,2411.8922,528.5865,0.3333
CA00442_C,17,46,87.2954,0.6004,0.2173,2256.5853,485.4137,0.3696
CA00427_C,15,48,102.0692,0.5754,0.1959,2501.3137,502.1587,0.3125
LMPR01070071_C,13,44,146.8337,0.4636,-0.0134,2537.7901,518.714,0.2955
CA00240_C,18,47,67.9059,0.627,0.2548,2390.8027,509.6081,0.383
CA01177_C,6,34,125.9866,0.3538,-0.0356,2101.989,481.2202,0.1765
LMPR0102120040_C,3,34,1100.4964,0.01,-0.3872,2522.7498,545.6025,0.0882
LMPR0102120031_C,3,34,1059.4148,0.023,-0.4021,2521.0123,546.7381,0.0882
CA00654_C,17,44,129.228,0.6451,0.3058,2039.1751,483.0562,0.3864
LMPR0102070059_C,2,42,360.9249,0.1047,-0.4722,3290.0393,602.5085,0.0476
LMPR01080056_C,11,53,130.5749,0.4282,0.0149,2721.9366,496.3327,0.2075
CA00979_C,13,35,52.154,0.7084,0.4273,1461.5458,367.835,0.3714
LMPR0103330001_C,8,33,100.1591,0.5295,0.2621,1690.0605,420.3766,0.2424
CA00822_C,16,38,82.44,0.6911,0.3571,1601.0192,402.5988,0.4211
LMPR0103540009_C,4,52,310.4714,0.0117,-0.5318,3769.2496,648.6842,0.0769
LMPR0103690007_C,6,36,787.3854,0.086,-0.6222,2348.7556,505.7015,0.1667
LMPR0106150038_C,11,73,399.5645,0.0994,-0.5142,4872.1967,705.5985,0.1507
LMPR0102060001_C,4,33,194.6496,0.2693,-0.0568,2158.1624,494.3691,0.1212
CA00754_C,20,45,231.2292,0.6628,0.316,2045.0685,496.7698,0.4444
CA01135_C,12,40,120.3612,0.4506,-0.0277,2388.2237,535.3184,0.3
CA00326_C,14,45,70.35,0.6491,0.3472,2012.4055,441.741,0.3111
CA00348_C,18,47,109.487,0.6191,0.2521,2300.2052,485.189,0.383
CA01010_C,6,35,151.3248,0.2146,-0.2273,2416.7998,537.6842,0.1714
LMPR0104010001_C,10,37,58.8685,0.3968,-0.0535,2195.6522,491.2225,0.2703
LMPR0106180003_C,8,48,654.8545,0.0571,-0.5286,2824.5862,547.349,0.1667
LMPR0102010005_C,5,33,173.2572,0.3362,-0.0493,2167.6213,490.6866,0.1515
LMPR0103090038_C,6,41,145.5521,0.2771,-0.186,2697.9685,542.9974,0.1463
LMPR0102010022_C,5,33,134.7218,0.3455,-0.0323,2167.3414,488.0783,0.1515
CA00411_C,16,42,57.3188,0.758,0.5307,1423.9198,346.1248,0.381
LMPR0103010021_C,10,41,170.1804,0.4781,0.1313,2018.9995,460.2316,0.2439
CA00223_C,14,46,62.1676,0.6336,0.2996,2268.925,490.528,0.3043
CA00753_C,16,50,302.4915,0.5749,0.2049,2732.7593,572.654,0.32
CA00241_C,15,51,84.0631,0.558,0.1635,2909.9081,557.2429,0.2941
LMPR02010035_C,12,44,116.2652,0.4024,-0.0998,2753.6052,567.7499,0.2727
CA00726_C,19,43,128.9785,0.6542,0.2773,2105.0642,508.7713,0.4419
LMPR0106050009_C,10,46,145.1167,0.3953,0.0223,2334.7534,494.2315,0.2174
CA00234_C,15,46,74.8163,0.6395,0.3105,2218.4865,482.9315,0.3261
LMPR01080060_C,6,48,159.77,0.194,-0.2876,3011.9707,562.8172,0.125
LMPR0103050002_C,6,36,226.9587,0.2413,-0.2662,2726.0665,583.7612,0.1667
LMPR02020057_C,9,46,94.8779,0.3673,-0.0611,2695.2271,540.5683,0.1957
CA00956_C,16,54,106.7476,0.5623,0.1856,3005.0293,562.9906,0.2963
CA00669_C,23,72,306.3857,0.5411,0.2258,4514.7361,753.3586,0.3194
LMPR0103830001_C,3,39,268.6253,0.0238,-0.4898,2691.3429,543.0906,0.0769
LMPR0106080002_C,9,48,99.452,0.2855,-0.218,2533.8726,494.4244,0.1875
LMPR01070361_C,21,64,246.6487,0.5389,0.2358,2868.6933,555.9468,0.3281
LMPR0104480002_C,8,40,126.942,0.332,-0.101,2297.6396,498.6199,0.2
LMPR0104110003_C,7,40,87.7418,0.4036,0.046,2164.9155,463.1752,0.175
CA00806_C,4,36,183.8853,0.1138,-0.3559,2640.7405,556.1039,0.1111
LMPR01070199_C,19,46,52.7225,0.6543,0.3292,2066.0327,467.2518,0.413
CA00612_C,17,44,58.7162,0.6592,0.3232,1961.9686,443.4054,0.3864
LMPR0104230013_C,6,48,262.2797,0.1797,-0.3548,3412.6951,631.8702,0.125
LMPR0104030026_C,6,41,252.101,0.1244,-0.4006,2962.2794,606.3404,0.1463
LMPR02020086_C,8,42,119.0255,0.2354,-0.2903,2939.7011,582.6284,0.1905
LMPR0104010016_C,4,40,507.1836,0.0212,-0.4339,2735.811,562.391,0.1
LMPR01070341_C,22,71,253.2327,0.5219,0.2222,3513.9721,626.5674,0.3099
LMPR0103480003_C,4,38,90.1635,0.1831,-0.2768,2438.4346,506.3087,0.1053
CA00347_C,13,35,52.3562,0.7083,0.4272,1461.6946,367.8653,0.3714
CA00054_C,18,48,95.3657,0.6615,0.3649,2099.3841,462.2357,0.375
CA00778_C,15,33,211.0549,0.7664,0.5019,1211.3094,345.5949,0.4545
LMPR0106010037_C,10,44,78.6108,0.4187,0.0116,2413.6201,503.4137,0.2273
CA00449_C,23,69,114.4576,0.6948,0.5304,2684.9156,499.0257,0.3333
LMPR01090012_C,12,37,86.3663,0.7,0.4535,1458.0009,372.2143,0.3243
CA00288_C,14,43,90.9399,0.5605,0.1598,2278.5629,511.1729,0.3256
CA00874_C,15,41,175.1198,0.5779,0.1508,2289.4958,527.281,0.3659
LMPR0103410003_C,4,41,168.9351,0.1884,-0.2967,2916.5494,578.3625,0.0976
CA00291_C,18,39,113.6696,0.7046,0.3562,1686.9569,447.7753,0.4615
LMPR0103620002_C,4,38,287.4412,0.1275,-0.363,2783.4551,575.0408,0.1053
CA00581_C,13,44,294.6767,0.477,-0.0028,2871.9844,618.2733,0.2955
LMPR0104170001_C,4,42,366.9172,0.0345,-0.5229,3130.1212,604.8385,0.0952
CA00471_C,13,34,186.004,0.5817,0.1922,1723.2563,454.4676,0.3824
LMPR03030008_C,10,40,60.6274,0.4414,0.0199,2250.5058,490.0964,0.25
CA01197_C,8,34,208.9757,0.327,-0.1551,2326.3148,550.5713,0.2353
LMPR0103010037_C,9,36,98.7118,0.5208,0.1624,1948.2217,452.9571,0.25
LMPR01080057_C,10,55,138.2393,0.3745,-0.0609,2829.9024,502.353,0.1818
LMFA06000169_C,8,37,147.2657,0.3272,-0.0593,2220.2558,502.5626,0.2162
LMPR0104240018_C,7,40,192.0162,0.2071,-0.2719,2664.4286,572.4781,0.175
CA01159_C,6,40,199.1965,0.3634,-0.0616,2554.9806,548.6536,0.15
LMPR0104310002_C,6,40,174.6283,0.1094,-0.4167,2847.1371,569.0798,0.15
LMPR0102010003_C,3,35,202.3532,0.1118,-0.3453,2683.8157,568.8256,0.0857
CA00790_C,15,40,162.3054,0.5939,0.1797,2141.1413,504.6139,0.375
CA01072_C,3,35,409.0023,0.023,-0.5118,2915.7347,606.3039,0.0857
CA00719_C,17,45,68.8711,0.604,0.1953,2494.1006,532.5145,0.3778
LMPR01070317_C,21,55,240.8222,0.5499,0.1791,2828.2942,578.9397,0.3818
CA00179_C,13,34,151.0078,0.5657,0.1273,1846.9247,473.2764,0.3824
LMPR0106040013_C,11,48,149.0661,0.2277,-0.2825,2838.4725,568.2228,0.2292
CA00454_C,23,68,201.5477,0.564,0.2795,3146.9439,569.1465,0.3382
CA00220_C,17,48,45.6269,0.5881,0.2059,2500.6533,520.8149,0.3542
CA01140_C,12,35,105.6398,0.6217,0.2835,1642.8204,424.9932,0.3429
LMPR0104020002_C,13,34,88.737,0.7638,0.5745,1189.7031,323.2368,0.3824
CA00843_C,5,35,159.0791,0.2928,-0.1357,2355.7846,522.5571,0.1429
LMPR0104230006_C,6,46,231.5675,0.1223,-0.4306,3261.3828,607.9594,0.1304
LMPR0103480011_C,7,35,90.3409,0.4177,0.073,1953.8075,456.0808,0.2
CA00522_C,12,46,182.7466,0.5925,0.2464,2374.6273,505.0273,0.2609
LMPR0104510001_C,6,41,95.5418,0.1664,-0.3727,2699.1705,540.0194,0.1463
LMPR04000004_C,7,54,805.7863,0.0552,-0.6714,3035.9628,536.9656,0.1296
CA00191_C,16,46,93.0283,0.5987,0.2364,2310.9255,500.5741,0.3478
LMPR01040114_C,8,39,91.3041,0.5292,0.2008,1995.9367,440.9224,0.2051
LMPR0102010016_C,5,33,67.452,0.2677,-0.1336,2226.3189,497.0727,0.1515
LMPR0106240009_C,10,46,94.875,0.2747,-0.2206,2513.1026,509.4121,0.2174
CA00222_C,14,44,61.824,0.6055,0.2436,2230.7332,490.4955,0.3182
LMPR0103890001_C,3,39,196.794,0.0393,-0.4957,2859.4278,571.2837,0.0769
LMPR01070355_C,19,58,242.3275,0.4969,0.1373,2847.8483,567.0781,0.3276
LMPR0106090001_C,7,48,93.2231,0.4097,0.0525,2267.5207,457.8402,0.1458
LMPR0102090034_C,4,34,241.5637,0.0311,-0.4999,2503.0451,533.7646,0.1176
LMPR0103090008_C,2,37,772.5668,0.0129,-0.5765,2477.2536,508.8524,0.0541
LMPR0104180004_C,2,45,148.7779,0.1087,-0.4061,3122.7576,568.634,0.0444
LMPR02010038_C,13,46,164.3903,0.4244,-0.0353,2787.9549,578.2325,0.2826
CA00372_C,17,42,64.8172,0.7252,0.4623,1603.17,390.2848,0.4048
LMPR01030044_C,7,35,89.0091,0.3265,-0.1026,2100.8285,474.2079,0.2
LMPR0105060005_C,8,44,308.8271,0.0498,-0.5466,3002.2211,583.2763,0.1818
CA00436_C,16,46,85.9505,0.5694,0.1636,2405.0637,507.3124,0.3478
LMPR0106010065_C,14,45,130.4101,0.5463,0.1252,2554.6542,525.5773,0.3111
CA00694_C,15,41,115.4534,0.5968,0.2111,2004.6089,479.7069,0.3659
CA00562_C,17,53,276.7807,0.4776,0.0652,2917.3015,590.9414,0.3208
LMPR0103500003_C,5,39,120.3249,0.1771,-0.3022,2493.806,514.059,0.1282
LMPR0103190007_C,3,39,170.5407,0.1255,-0.3336,2657.2845,539.959,0.0769
LMPR0104150003_C,5,47,595.8499,0.0689,-0.5059,2891.8698,548.488,0.1064
LMPR02010042_C,11,44,84.456,0.3619,-0.1559,2829.277,568.9056,0.25
CA00554_C,18,46,223.8274,0.557,0.1399,2483.1732,563.7715,0.3913
LMPR0104470001_C,4,43,86.4576,0.1258,-0.3746,2864.824,551.2921,0.093
LMPR0102010011_C,7,31,158.3841,0.2754,-0.103,2007.5011,498.3006,0.2258
CA00815_C,15,39,38.9279,0.6595,0.3039,1799.787,433.0744,0.3846
LMPR0102090040_C,4,34,256.5076,0.031,-0.4996,2505.0574,534.1557,0.1176
CA01077_C,17,47,230.7473,0.5385,0.1212,2562.0283,547.4819,0.3617
CA00981_C,14,50,227.1395,0.4116,-0.0869,3195.1998,617.4981,0.28
CA00404_C,18,47,98.7731,0.5801,0.1757,2389.2849,506.2548,0.383
LMPR0103730001_C,5,37,382.3027,0.0524,-0.5352,2581.3604,537.6437,0.1351
LMPR0106150044_C,10,55,255.6265,0.142,-0.4397,3468.0845,615.1486,0.1818
CA00987_C,13,44,81.2589,0.5712,0.1998,2221.9603,465.5582,0.2955
CA00069_C,9,38,94.3703,0.3901,-0.0347,2238.3969,492.2148,0.2368
CA00557_C,16,48,234.9325,0.5002,0.0768,2602.3985,558.7312,0.3333
LMPR0104330008_C,11,49,299.2883,0.2598,-0.2639,3484.7759,656.0933,0.2245
LMPR0104080013_C,6,41,196.9169,0.1149,-0.4629,2946.2016,582.0839,0.1463
LMPR0104190005_C,8,39,112.5311,0.4036,0.0184,2171.5069,479.7849,0.2051
LMPR0104050015_C,8,39,191.358,0.2437,-0.272,2708.2861,579.4648,0.2051
CA00667_C,19,55,148.6331,0.5218,0.139,2909.9246,579.4016,0.3455
LMPR0102090066_C,6,32,736.6109,0.1058,-0.533,2186.4364,499.0036,0.1875
LMPR01070983_C,17,48,163.358,0.5682,0.1752,2471.4909,518.4383,0.3542
LMPR0103010006_C,6,37,64.5581,0.3299,-0.0798,2307.7022,497.2349,0.1622
LMPR0102090027_C,2,35,167.3725,0.1404,-0.2782,2511.9845,527.4572,0.0571
CA00192_C,16,46,92.9243,0.5986,0.2362,2310.9135,500.5845,0.3478
CA00894_C,11,36,188.8641,0.4812,-0.0185,2293.749,530.2338,0.3056
LMPR0103060002_C,6,37,110.9655,0.421,0.084,2066.459,463.9476,0.1622
CA00360_C,15,48,85.823,0.5834,0.2256,2359.8188,485.5295,0.3125
LMPR01070954_C,22,67,172.6394,0.5547,0.2525,3440.1381,608.6906,0.3284
LMPR0104380001_C,8,39,79.4281,0.3653,-0.045,2175.1548,475.0461,0.2051
CA00699_C,15,41,114.6759,0.5965,0.2104,2004.455,479.6879,0.3659
LMPR01030047_C,3,40,265.8929,0.0148,-0.5242,3081.0199,598.5457,0.075
CA01096_C,16,49,235.9544,0.4948,0.0783,2661.3851,562.9426,0.3265
LMPR0104530002_C,7,40,269.9613,0.1152,-0.3672,2789.4008,593.7816,0.175
CA00618_C,19,47,46.9289,0.681,0.3654,2154.3813,477.3695,0.4043
LMPR01070030_C,17,45,37.9431,0.6162,0.2388,2223.7031,491.5917,0.3778
LMPR0103500005_C,5,38,142.1862,0.0643,-0.5304,2577.7968,534.2924,0.1316
LMPR0106010010_C,10,44,59.818,0.38,-0.0402,2428.0098,501.5699,0.2273
CA00702_C,16,48,134.4209,0.4828,0.039,2664.1463,548.718,0.3333
LMPR01090053_C,10,37,119.5656,0.4714,0.0456,2168.5272,496.8397,0.2703
LMPR0103890003_C,2,40,278.2742,0.0229,-0.4818,3101.0502,609.5953,0.05
LMPR0106150010_C,8,49,236.4656,0.1037,-0.3987,3109.0292,593.1368,0.1633
CA00419_C,17,46,87.693,0.6002,0.2168,2256.7309,485.4421,0.3696
LMPR0105010007_C,10,42,119.2197,0.2362,-0.2717,2506.388,531.3306,0.2381
LMPR0103410008_C,2,41,282.3127,0.0156,-0.4685,3120.4154,612.2249,0.0488
LMPR0103500015_C,5,39,132.5937,0.1657,-0.3447,2516.3217,517.5077,0.1282
LMPR01070191_C,15,47,162.813,0.5429,0.121,2743.2298,574.6421,0.3191
CA00759_C,21,45,209.8323,0.6554,0.2926,2019.6768,484.1259,0.4667
CA00912_C,18,51,40.0502,0.5937,0.2332,2677.7389,544.1798,0.3529
CA00339_C,16,43,45.2151,0.6379,0.2776,2053.7094,460.6487,0.3721
CA00458_C,23,69,114.1047,0.6948,0.5305,2684.5627,498.9953,0.3333
LMPR01071053_C,15,38,160.2555,0.7012,0.4014,1558.6771,412.8352,0.3947
LMPR0103010017_C,8,43,192.6046,0.2735,-0.1442,2342.2275,500.4457,0.186
LMPR0103160001_C,2,40,108.0296,0.2048,-0.2346,2744.0524,541.179,0.05
LMPR0103500010_C,7,37,882.5826,0.1083,-0.6367,2323.0401,502.7117,0.1892
LMPR0103090007_C,9,33,98.5128,0.5457,0.2589,1649.4747,418.5683,0.2727
LMPR0104030008_C,7,39,105.6948,0.3586,-0.0458,2109.0725,465.6202,0.1795
LMPR01070390_C,19,45,103.1765,0.7406,0.5133,1477.7677,361.6594,0.4222
LMPR0103370011_C,7,42,153.8022,0.3769,-0.0677,2593.5282,543.378,0.1667
CA00525_C,13,39,191.0933,0.6091,0.2396,1906.816,454.9785,0.3333
CA00865_C,6,34,85.9153,0.4047,0.0632,1972.7573,460.4105,0.1765
LMPR0104180001_C,4,41,280.649,0.0347,-0.575,2886.7786,556.0156,0.0976
LMPR0104390007_C,9,46,232.8335,0.2011,-0.331,3151.0569,614.2014,0.1957
LMPR0104170025_C,1,46,383.263,0.0143,-0.5109,3407.9499,613.915,0.0217
LMPR0104350004_C,7,53,211.5288,0.0372,-0.617,4175.5796,691.4542,0.1321
CA01031_C,10,36,51.0748,0.6236,0.3449,1653.7306,399.9749,0.2778
CA00793_C,16,41,101.8966,0.6018,0.1829,2174.0076,504.016,0.3902
LMPR0106150069_C,10,63,299.1776,0.1187,-0.444,4238.8626,675.8194,0.1587
LMPR0104010023_C,3,42,333.6672,0.0188,-0.4526,2855.506,565.9973,0.0714
LMPR0104010006_C,3,40,988.544,0.0411,-0.6266,2488.6276,506.758,0.075
LMPR0104210003_C,5,42,124.8378,0.1383,-0.3982,2823.37,550.2392,0.119
CA00760_C,16,46,132.3515,0.6755,0.4003,1875.1269,443.7057,0.3478
LMPR0102090015_C,1,37,246.4745,0.0066,-0.4747,2679.1091,538.6398,0.027
LMPR0106150057_C,5,72,343.9632,0.0218,-0.6072,4897.9191,686.5228,0.0694
LMPR0102060010_C,8,38,194.2901,0.2685,-0.2216,2618.5604,567.1447,0.2105
CA01129_C,17,47,98.7917,0.5938,0.2258,2397.7645,509.7265,0.3617
LMPR0103700007_C,5,37,134.1912,0.0479,-0.5136,2609.7595,541.7724,0.1351
LMPR01070767_C,15,44,153.1717,0.6103,0.2705,2081.4828,483.8835,0.3409
CA00917_C,16,37,68.7023,0.6365,0.2479,1728.7152,435.8408,0.4324
LMPR01090040_C,8,39,174.9372,0.53,0.1933,2025.4071,468.8187,0.2051
LMPR0106150065_C,10,63,300.5807,0.1133,-0.4615,4302.7333,680.1067,0.1587
CA00105_C,12,39,78.5521,0.6019,0.2417,1939.3163,435.7173,0.3077
LMPR01080070_C,16,36,27.0259,0.7262,0.4376,1375.9396,365.7397,0.4444
LMPR0104010025_C,3,42,225.5943,0.0177,-0.4401,2888.0329,575.262,0.0714
CA00221_C,15,45,47.7503,0.5843,0.1841,2447.2052,522.4665,0.3333
LMPR0104030024_C,3,44,274.9008,0.0496,-0.4887,3164.1938,598.4629,0.0682
LMPR0106180008_C,8,50,231.5365,0.0352,-0.5001,3323.8557,620.6623,0.16
CA00924_C,16,45,71.2292,0.6598,0.3388,2036.7891,435.2196,0.3556
LMPR0104540004_C,2,44,469.1313,0.0181,-0.5544,3469.4655,629.7475,0.0455
LMPR0103330005_C,5,38,123.1743,0.2506,-0.1734,2372.8396,503.974,0.1316
LMPR03020002_C,10,43,88.0339,0.3785,-0.109,2541.5508,516.0701,0.2326
LMPR0104010024_C,3,42,333.6729,0.0188,-0.4526,2855.5117,565.9976,0.0714
CA00399_C,16,46,62.8126,0.6931,0.4211,1908.5786,423.9303,0.3478
CA00496_C,15,44,219.4698,0.5178,0.0763,2543.2587,564.6217,0.3409
CA00493_C,14,44,217.8863,0.4111,-0.1392,2881.5604,585.5936,0.3182
CA00523_C,14,49,153.741,0.5186,0.0997,2819.018,562.7289,0.2857
LMPR0103410001_C,11,49,277.9874,0.2266,-0.2954,3401.2428,634.4747,0.2245
CA00634_C,18,43,129.5094,0.6776,0.3515,1909.9799,469.8281,0.4186
LMPR0104230001_C,7,45,223.2215,0.1607,-0.3656,3253.4043,627.9357,0.1556
CA01046_C,11,36,256.123,0.4218,-0.0633,2319.6915,546.259,0.3056
CA00216_C,20,56,127.4654,0.5901,0.2671,2648.1518,521.9454,0.3571
CA00033_C,10,40,309.2631,0.4305,-0.0647,2699.9715,578.8561,0.25
CA00830_C,13,42,158.2766,0.5148,0.0765,2405.2199,526.9946,0.3095
LMPR01070522_C,18,44,48.008,0.7107,0.4221,1822.6304,434.5625,0.4091
LMPR01070028_C,19,43,115.7459,0.6409,0.2569,2048.9387,499.0679,0.4419
LMPR0103290001_C,4,38,125.407,0.1358,-0.3504,2624.5576,537.7709,0.1053
LMPR0103710001_C,4,38,750.6707,0.0413,-0.6188,2529.1438,515.9354,0.1053
CA00773_C,14,38,110.6022,0.7012,0.4152,1549.7998,390.0821,0.3684
CA00873_C,14,39,39.1371,0.6229,0.2453,1902.3062,448.5606,0.359
LMPR0103010020_C,9,41,166.3132,0.3983,0.0124,2231.1409,492.0131,0.2195
LMPR0102090042_C,1,36,337.5858,0.0092,-0.4257,2770.3178,572.6025,0.0278
LMPR0103540003_C,6,47,249.2914,0.0413,-0.5295,3273.7949,608.1135,0.1277
LMPR0106080017_C,8,53,131.8012,0.2346,-0.3037,2978.4691,526.8187,0.1509
LMPR0105010013_C,7,43,1251.7971,0.0752,-0.7278,2461.2811,505.2948,0.1628
CA01138_C,5,39,234.369,0.1206,-0.4079,2795.3914,571.0366,0.1282
CA00711_C,17,45,59.4944,0.6261,0.2561,2302.3109,503.9828,0.3778
CA00045_C,15,42,83.9429,0.5734,0.1687,2228.9269,498.6228,0.3571
LMPR0102070052_C,3,44,241.8244,0.1059,-0.4844,3360.5326,609.4847,0.0682
LMPR01070621_C,17,47,102.8188,0.594,0.2003,2600.5311,545.4739,0.3617
CA00316_C,13,35,108.0777,0.6308,0.2877,1623.5652,415.0303,0.3714
LMPR0103090029_C,5,38,163.2367,0.266,-0.2019,2644.2023,548.3336,0.1316
CA01145_C,13,38,58.4096,0.6578,0.3492,1671.3878,407.1733,0.3421
CA01199_C,12,35,201.6621,0.4915,0.0313,2036.4836,514.1256,0.3429
LMPR02020076_C,4,51,206.5541,0.0867,-0.3822,3330.5667,604.4025,0.0784
