CA00036_C.csv,13.1225,13.1645,13.2446,13.5898,14.4826,62.4765,71.133,71.4725,73.8741,103.046,124.06,125.843,125.87,126.013,127.545,130.586,130.784,134.225,134.496,136.409,136.573,137.231,137.445,138.567,139.37,141.518,144.947,171.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00040_C.csv,13.1645,13.6013,16.3596,51.8247,62.2781,117.719,125.857,126.212,130.784,133.105,133.321,133.905,134.496,136.356,136.921,137.182,137.23,137.537,137.735,139.486,143.046,166.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00041_C.csv,13.1645,13.3915,16.3596,28.587,51.8247,117.719,125.803,126.212,127.732,130.784,134.496,135.768,136.356,137.23,137.735,138.241,139.486,143.046,144.679,166.756,197.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00042_C.csv,13.1645,13.2446,17.0482,19.4975,20.1423,24.0394,24.4877,25.2297,39.8091,123.083,125.87,126.366,127.169,127.408,127.915,130.784,132.827,134.496,134.923,135.219,136.423,137.231,137.445,137.676,137.869,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00043_C.csv,13.1645,13.2446,17.0482,19.4975,24.0394,25.2297,39.8091,123.083,125.87,127.408,127.915,130.784,132.827,134.496,134.923,137.231,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00044_C.csv,13.1645,14.1373,17.0482,19.4975,24.0394,25.2297,39.8091,123.083,125.87,127.121,127.186,130.784,132.056,132.827,134.496,137.231,137.271,137.869,138.567,139.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00045_C.csv,13.1645,13.2446,13.6738,17.0482,19.4975,21.159,24.0394,25.2297,27.8793,39.8091,41.7166,123.083,125.87,127.408,127.915,130.784,131.263,132.827,133.434,134.494,134.923,137.167,137.231,137.445,137.678,137.869,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00046_C.csv,13.1645,13.2446,17.0482,17.3038,19.4975,22.6869,24.0394,25.2144,27.7706,38.5921,38.6817,39.8091,123.083,125.87,127.007,127.079,127.408,127.915,130.784,132.827,134.496,134.923,136.646,137.231,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00047_C.csv,13.132,13.1645,13.2446,15.8331,17.0482,19.4975,19.5814,23.9783,24.0394,24.4152,25.2297,26.5364,39.1567,39.5401,39.8091,123.083,123.293,124.491,125.87,127.408,127.915,130.784,131.555,132.827,134.496,134.923,135.238,135.562,137.231,137.338,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00048_C.csv,13.132,13.1645,13.2446,15.6347,17.0482,19.4975,22.6869,24.0394,24.3866,25.2297,25.5502,27.7706,38.8134,39.1071,39.1567,39.8091,123.083,124.8,125.87,127.408,127.915,130.784,132.827,134.496,134.923,135.238,135.593,137.231,137.338,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
